x,y,LOCAL_MONTH,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,TOTAL_SNOW,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND_FLAG,ID,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,STATION_NAME,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,LOCAL_YEAR,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,PROVINCE_CODE
-72.45,48.88333333333333,12,0,,17.8,,,,,26,26.7,-11.7,,-8.7,17.8,,,1976-12-26 00:00:00,,7060080.1976.12.26,-5.6,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,12,0,,0,,,,,27,37.7,-21.1,,-19.7,0,,,1976-12-27 00:00:00,,7060080.1976.12.27,-18.3,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,12,0,,0,,,,,28,41.7,-25.6,,-23.7,0,,,1976-12-28 00:00:00,,7060080.1976.12.28,-21.7,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,12,0,,2.5,,,,,29,43,-32.8,,-25,2.5,,,1976-12-29 00:00:00,,7060080.1976.12.29,-17.2,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,12,0,,10.2,,,,,30,36.9,-22.2,,-18.9,10.2,,,1976-12-30 00:00:00,,7060080.1976.12.30,-15.6,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,12,0,,9.4,,,,,31,35.5,-19.4,,-17.5,9.4,,,1976-12-31 00:00:00,,7060080.1976.12.31,-15.6,,ALBANEL,,,,,0,7060080,1976,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,1,29.1,-19.4,,-11.1,0,,,1977-01-01 00:00:00,,7060080.1977.1.1,-2.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,2,28.8,-13.3,,-10.8,0,,,1977-01-02 00:00:00,,7060080.1977.1.2,-8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,3,31.4,-16.1,,-13.4,0,,T,1977-01-03 00:00:00,,7060080.1977.1.3,-10.6,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,7.6,,,,,4,32.5,-18.3,,-14.5,7.6,,,1977-01-04 00:00:00,,7060080.1977.1.4,-10.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,5,34.2,-20.6,,-16.2,0,,,1977-01-05 00:00:00,,7060080.1977.1.5,-11.7,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,2.5,,,,,6,39.7,-29.4,,-21.7,2.5,,,1977-01-06 00:00:00,,7060080.1977.1.6,-13.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,4.6,,,,,7,34.1,-23.9,,-16.1,4.6,,,1977-01-07 00:00:00,,7060080.1977.1.7,-8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,8,38.6,-22.2,,-20.6,0,,,1977-01-08 00:00:00,,7060080.1977.1.8,-18.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,9,45,-30,,-27,0,,,1977-01-09 00:00:00,,7060080.1977.1.9,-23.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,26.7,,,,,10,45.5,-37.2,,-27.5,26.7,,,1977-01-10 00:00:00,,7060080.1977.1.10,-17.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,11,37.2,-21.7,,-19.2,0,,,1977-01-11 00:00:00,,7060080.1977.1.11,-16.7,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,12,41.3,-27.2,,-23.3,0,,,1977-01-12 00:00:00,,7060080.1977.1.12,-19.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,13,45.3,-31.7,,-27.3,0,,,1977-01-13 00:00:00,,7060080.1977.1.13,-22.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,14,50.8,-36.7,,-32.8,0,,,1977-01-14 00:00:00,,7060080.1977.1.14,-28.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,15,47.7,-36.1,,-29.7,0,,T,1977-01-15 00:00:00,,7060080.1977.1.15,-23.3,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,16,45.8,-31.1,,-27.8,0,,T,1977-01-16 00:00:00,,7060080.1977.1.16,-24.4,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,17,41.9,-30,,-23.9,0,,,1977-01-17 00:00:00,,7060080.1977.1.17,-17.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,3,,,,,18,34.7,-22.8,,-16.7,3,,,1977-01-18 00:00:00,,7060080.1977.1.18,-10.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,8.9,,,,,19,34.7,-18.9,,-16.7,8.9,,,1977-01-19 00:00:00,,7060080.1977.1.19,-14.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,2.3,,,,,20,29.7,-16.1,,-11.7,2.3,,,1977-01-20 00:00:00,,7060080.1977.1.20,-7.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,1,,,,,21,30.2,-14.4,,-12.2,1,,,1977-01-21 00:00:00,,7060080.1977.1.21,-10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,22,33,-20.6,,-15,0,,,1977-01-22 00:00:00,,7060080.1977.1.22,-9.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,3.3,,,,,23,32.5,-18.3,,-14.5,3.3,,,1977-01-23 00:00:00,,7060080.1977.1.23,-10.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,4.6,,,,,24,30.5,-17.2,,-12.5,4.6,,,1977-01-24 00:00:00,,7060080.1977.1.24,-7.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,3,,,,,25,25.5,-11.7,,-7.5,3,,,1977-01-25 00:00:00,,7060080.1977.1.25,-3.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,26,27.7,-13.3,,-9.7,0,,,1977-01-26 00:00:00,,7060080.1977.1.26,-6.1,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,27,34.4,-22.2,,-16.4,0,,T,1977-01-27 00:00:00,,7060080.1977.1.27,-10.6,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,2.5,,,,,28,33.3,-20.6,,-15.3,2.5,,,1977-01-28 00:00:00,,7060080.1977.1.28,-10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,29,34.9,-19.4,,-16.9,0,,,1977-01-29 00:00:00,,7060080.1977.1.29,-14.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,30,35.5,-21.1,,-17.5,0,,T,1977-01-30 00:00:00,,7060080.1977.1.30,-13.9,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,31,31.4,-16.7,,-13.4,0,,,1977-01-31 00:00:00,,7060080.1977.1.31,-10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,1,38.3,-21.7,,-20.3,0,,,1977-02-01 00:00:00,,7060080.1977.2.1,-18.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,1.3,,,,,2,36.1,-22.8,,-18.1,1.3,,,1977-02-02 00:00:00,,7060080.1977.2.2,-13.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,2.3,,,,,3,33.6,-21.7,,-15.6,2.3,,,1977-02-03 00:00:00,,7060080.1977.2.3,-9.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,4,29.7,-13.9,,-11.7,0,,,1977-02-04 00:00:00,,7060080.1977.2.4,-9.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,5,32.2,-20.6,,-14.2,0,,,1977-02-05 00:00:00,,7060080.1977.2.5,-7.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,6.1,,,,,6,31.3,-18.3,,-13.3,6.1,,,1977-02-06 00:00:00,,7060080.1977.2.6,-8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,1,,,,,7,30.8,-14.4,,-12.8,1,,,1977-02-07 00:00:00,,7060080.1977.2.7,-11.1,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,8,31.9,-17.2,,-13.9,0,,T,1977-02-08 00:00:00,,7060080.1977.2.8,-10.6,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0.8,,,,,9,33.6,-23.9,,-15.6,0.8,,,1977-02-09 00:00:00,,7060080.1977.2.9,-7.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,10,28,-13.9,,-10,0,,T,1977-02-10 00:00:00,,7060080.1977.2.10,-6.1,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,8.9,,,,,11,33,-21.1,,-15,8.9,,,1977-02-11 00:00:00,,7060080.1977.2.11,-8.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,12,28,-13.3,,-10,0,,T,1977-02-12 00:00:00,,7060080.1977.2.12,-6.7,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,14.7,,,,,13,26.4,-11.1,,-8.4,14.7,,,1977-02-13 00:00:00,,7060080.1977.2.13,-5.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,2,,,,,14,27.2,-10.6,,-9.2,2,,,1977-02-14 00:00:00,,7060080.1977.2.14,-7.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,15,33.6,-16.7,,-15.6,0,,,1977-02-15 00:00:00,,7060080.1977.2.15,-14.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,16,37.8,-26.7,,-19.8,0,,T,1977-02-16 00:00:00,,7060080.1977.2.16,-12.8,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,17,30,-20.6,,-12,0,,,1977-02-17 00:00:00,,7060080.1977.2.17,-3.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,18,32.5,-22.8,,-14.5,0,,T,1977-02-18 00:00:00,,7060080.1977.2.18,-6.1,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,19,25.5,-11.1,,-7.5,0,,,1977-02-19 00:00:00,,7060080.1977.2.19,-3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,20,27.5,-12.8,,-9.5,0,,,1977-02-20 00:00:00,,7060080.1977.2.20,-6.1,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,21,29.4,-14.4,,-11.4,0,,,1977-02-21 00:00:00,,7060080.1977.2.21,-8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,22,31.4,-20,,-13.4,0,,T,1977-02-22 00:00:00,,7060080.1977.2.22,-6.7,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,23,41.6,-30,,-23.6,0,,,1977-02-23 00:00:00,,7060080.1977.2.23,-17.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,6.4,,,,,24,35.8,-28.3,,-17.8,6.4,,,1977-02-24 00:00:00,,7060080.1977.2.24,-7.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,10.7,,,,,25,26.7,-11.7,,-8.7,13.2,,,1977-02-25 00:00:00,,7060080.1977.2.25,-5.6,,ALBANEL,,,,,2.5,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,26,26.1,-12.8,,-8.1,0,,,1977-02-26 00:00:00,,7060080.1977.2.26,-3.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,7.6,,,,,27,21.6,-7.2,,-3.6,7.6,,,1977-02-27 00:00:00,,7060080.1977.2.27,0,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,28,26.3,-12.2,,-8.3,0,,T,1977-02-28 00:00:00,,7060080.1977.2.28,-4.4,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,1,31.6,-17.8,,-13.6,0,,T,1977-03-01 00:00:00,,7060080.1977.3.1,-9.4,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,2,29.7,-16.7,,-11.7,0,,,1977-03-02 00:00:00,,7060080.1977.3.2,-6.7,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,3,30.5,-16.7,,-12.5,0,,,1977-03-03 00:00:00,,7060080.1977.3.3,-8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,4,25.3,-12.8,,-7.3,0,,,1977-03-04 00:00:00,,7060080.1977.3.4,-1.7,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,10.7,,,,,5,23.9,-11.1,,-5.9,10.7,,,1977-03-05 00:00:00,,7060080.1977.3.5,-0.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,6,19.7,-3.3,,-1.7,0,,,1977-03-06 00:00:00,,7060080.1977.3.6,0,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,7,23,-6.1,,-5,0,,,1977-03-07 00:00:00,,7060080.1977.3.7,-3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,8,25.2,-12.2,,-7.2,0,,,1977-03-08 00:00:00,,7060080.1977.3.8,-2.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,9,20.5,-8.3,,-2.5,0,,,1977-03-09 00:00:00,,7060080.1977.3.9,3.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,10,14.9,1.1,,3.1,0,,,1977-03-10 00:00:00,,7060080.1977.3.10,5,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,11,16.3,-1.1,,1.7,0,,,1977-03-11 00:00:00,,7060080.1977.3.11,4.4,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,12,16.9,-5.6,,1.1,0,,,1977-03-12 00:00:00,,7060080.1977.3.12,7.8,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,13,16.8,-4.4,,1.2,8.9,,,1977-03-13 00:00:00,,7060080.1977.3.13,6.7,,ALBANEL,,,,,8.9,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,14,16.6,0,,1.4,2,,,1977-03-14 00:00:00,,7060080.1977.3.14,2.8,,ALBANEL,,,,,2,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,15,16,0,,2,0,,,1977-03-15 00:00:00,,7060080.1977.3.15,3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,7.4,,M,M,,16,,-0.6,,,12.2,,,1977-03-16 00:00:00,,7060080.1977.3.16,,,ALBANEL,,M,M,,4.8,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,17,,-11.1,,,0,,,1977-03-17 00:00:00,,7060080.1977.3.17,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,18,,-13.3,,,0,,,1977-03-18 00:00:00,,7060080.1977.3.18,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,19,,-17.2,,,0,,,1977-03-19 00:00:00,,7060080.1977.3.19,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,20,,-16.1,,,0,,,1977-03-20 00:00:00,,7060080.1977.3.20,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,21,,-5,,,0,,,1977-03-21 00:00:00,,7060080.1977.3.21,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,22,,-16.1,,,0,,T,1977-03-22 00:00:00,,7060080.1977.3.22,,T,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,23,,-9.4,,,0,,,1977-03-23 00:00:00,,7060080.1977.3.23,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,24,,-3.9,,,0,,,1977-03-24 00:00:00,,7060080.1977.3.24,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,25,,-6,,,0,,,1977-03-25 00:00:00,,7060080.1977.3.25,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,26,,-6.7,,,0,,,1977-03-26 00:00:00,,7060080.1977.3.26,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,27,,-5,,,0.5,,,1977-03-27 00:00:00,,7060080.1977.3.27,,,ALBANEL,,M,M,,0.5,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,28,,-1.1,,,0,,,1977-03-28 00:00:00,,7060080.1977.3.28,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,29,,0.6,,,6.4,,,1977-03-29 00:00:00,,7060080.1977.3.29,,,ALBANEL,,M,M,,6.4,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,30,,-0.6,,,1.3,,,1977-03-30 00:00:00,,7060080.1977.3.30,,,ALBANEL,,M,M,,1.3,7060080,1977,,,,,QC
-72.45,48.88333333333333,3,,,0,,M,M,,31,,-2.8,,,0,,,1977-03-31 00:00:00,,7060080.1977.3.31,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,,,0,,M,M,,1,,-7.2,,,0,,,1977-04-01 00:00:00,,7060080.1977.4.1,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,,,10.2,,M,M,,2,,-8.9,,,10.2,,,1977-04-02 00:00:00,,7060080.1977.4.2,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,,,5.1,,M,M,,3,,-10,,,5.1,,,1977-04-03 00:00:00,,7060080.1977.4.3,,,ALBANEL,,M,M,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,6.9,,,,,4,30,-20,,-12,6.9,,,1977-04-04 00:00:00,,7060080.1977.4.4,-3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,14,,,,,5,23.6,-10.6,,-5.6,14,,,1977-04-05 00:00:00,,7060080.1977.4.5,-0.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,6,21.4,-6.7,,-3.4,0,,,1977-04-06 00:00:00,,7060080.1977.4.6,0,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,7,29.4,-16.7,,-11.4,0,,,1977-04-07 00:00:00,,7060080.1977.4.7,-6.1,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,8,24.7,-12.8,,-6.7,0,,,1977-04-08 00:00:00,,7060080.1977.4.8,-0.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,9,31.7,-20.6,,-13.7,0,,,1977-04-09 00:00:00,,7060080.1977.4.9,-6.7,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,10,31.3,-23.3,,-13.3,0,,,1977-04-10 00:00:00,,7060080.1977.4.10,-3.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,11,24.4,-19.4,,-6.4,7.6,,,1977-04-11 00:00:00,,7060080.1977.4.11,6.7,,ALBANEL,,,,,7.6,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,12,15.5,-2.2,,2.5,0,,,1977-04-12 00:00:00,,7060080.1977.4.12,7.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,13,15.7,-1.1,,2.3,3.8,,T,1977-04-13 00:00:00,,7060080.1977.4.13,5.6,,ALBANEL,,,,,3.8,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,14,16.6,-2.2,,1.4,0,,,1977-04-14 00:00:00,,7060080.1977.4.14,5,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,15,17.4,-4.4,,0.6,0,,,1977-04-15 00:00:00,,7060080.1977.4.15,5.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,16,16.3,-5.6,,1.7,0,,,1977-04-16 00:00:00,,7060080.1977.4.16,8.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,17,14.4,-2.8,,3.6,0,,,1977-04-17 00:00:00,,7060080.1977.4.17,10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,18,15.2,-3.3,,2.8,0,,,1977-04-18 00:00:00,,7060080.1977.4.18,8.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,T,0,,,,,19,14.4,-2.8,,3.6,0,,,1977-04-19 00:00:00,,7060080.1977.4.19,10,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,T,0,,,,,20,9.1,3.3,,8.9,0,,,1977-04-20 00:00:00,,7060080.1977.4.20,14.4,T,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,21,6.6,6.1,,11.4,1.5,,,1977-04-21 00:00:00,,7060080.1977.4.21,16.7,,ALBANEL,,,,,1.5,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,22,11.3,3.3,,6.7,0,,,1977-04-22 00:00:00,,7060080.1977.4.22,10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,23,13.5,-1.7,,4.5,0,,,1977-04-23 00:00:00,,7060080.1977.4.23,10.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,24,13,-2.2,,5,0,,,1977-04-24 00:00:00,,7060080.1977.4.24,12.2,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,25,13,-3.3,,5,0,,,1977-04-25 00:00:00,,7060080.1977.4.25,13.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,26,11.3,-2.2,,6.7,0,,,1977-04-26 00:00:00,,7060080.1977.4.26,15.6,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,3,,,,,27,10.5,1.7,,7.5,5,,,1977-04-27 00:00:00,,7060080.1977.4.27,13.3,,ALBANEL,,,,,2,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,28,17.1,-2.2,,0.9,0,,,1977-04-28 00:00:00,,7060080.1977.4.28,3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,29,19.4,-6.7,,-1.4,0,,,1977-04-29 00:00:00,,7060080.1977.4.29,3.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,30,16.6,-7.2,,1.4,0,,,1977-04-30 00:00:00,,7060080.1977.4.30,10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,1,8,-1.1,,10,0,,,1977-05-01 00:00:00,,7060080.1977.5.1,21.1,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,2,12.4,1.1,,5.6,0,,,1977-05-02 00:00:00,,7060080.1977.5.2,10,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,3,14.7,-1.7,,3.3,0,,,1977-05-03 00:00:00,,7060080.1977.5.3,8.3,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,4,13.2,-4.4,,4.8,0,,,1977-05-04 00:00:00,,7060080.1977.5.4,13.9,,ALBANEL,,,,,0,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,5,6.6,1.7,,11.4,9.9,,,1977-05-05 00:00:00,,7060080.1977.5.5,21.1,,ALBANEL,,,,,9.9,7060080,1977,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,6,7.7,6.1,,10.3,2.8,,,1977-05-06 00:00:00,,7060080.1977.5.6,14.4,,ALBANEL,,,,,2.8,7060080,1977,,,,,QC
