x,y,SNOW_ON_GROUND,MIN_TEMPERATURE,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,STATION_NAME,LOCAL_DATE,PROVINCE_CODE,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,ID,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,SPEED_MAX_GUST,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS_FLAG,LOCAL_DAY,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW
-72.45,48.88333333333333,,-30.6,-10.6,,0,,38.6,,10.2,,ALBANEL,1965-01-24 00:00:00,QC,,,,7060080.1965.1.24,7060080,0,,,-20.6,1965,,,,,1,,24,,,,10.2
-72.45,48.88333333333333,,-18.9,-7.8,,0,,31.4,,0,,ALBANEL,1965-01-25 00:00:00,QC,,,,7060080.1965.1.25,7060080,0,,,-13.4,1965,,,,,1,,25,,,,0
-72.45,48.88333333333333,,-22.2,-5,,0,,31.6,,10.2,,ALBANEL,1965-01-26 00:00:00,QC,,,,7060080.1965.1.26,7060080,0,,,-13.6,1965,,,,,1,,26,,,,10.2
-72.45,48.88333333333333,,-12.2,-7.8,,0,,28,,5.1,,ALBANEL,1965-01-27 00:00:00,QC,,,,7060080.1965.1.27,7060080,0,,,-10,1965,,,,,1,,27,,,,5.1
-72.45,48.88333333333333,,-25,-15.6,,0,,38.3,,0,,ALBANEL,1965-01-28 00:00:00,QC,,,,7060080.1965.1.28,7060080,0,,,-20.3,1965,,,,,1,,28,,,,0
-72.45,48.88333333333333,,-35,-20.6,,0,,45.8,,0,,ALBANEL,1965-01-29 00:00:00,QC,,,,7060080.1965.1.29,7060080,0,,,-27.8,1965,,,,,1,,29,,,,0
-72.45,48.88333333333333,,-24.4,-15.6,,0,,38,,0,,ALBANEL,1965-01-30 00:00:00,QC,,,,7060080.1965.1.30,7060080,0,,,-20,1965,,,,,1,,30,,,,0
-72.45,48.88333333333333,,-21.7,-11.7,,0,,34.7,,0,,ALBANEL,1965-01-31 00:00:00,QC,,,,7060080.1965.1.31,7060080,0,,,-16.7,1965,,,,,1,,31,,,,0
-72.45,48.88333333333333,,-29.4,-15,,0,,40.2,,2.5,,ALBANEL,1965-02-01 00:00:00,QC,,,,7060080.1965.2.1,7060080,0,,,-22.2,1965,,,,,2,,1,,,,2.5
-72.45,48.88333333333333,,-23.9,-11.7,,0,,35.8,,0,,ALBANEL,1965-02-02 00:00:00,QC,,,,7060080.1965.2.2,7060080,0,,,-17.8,1965,,,,,2,,2,,,,0
-72.45,48.88333333333333,,-31.1,-20,,0,,43.6,,0,,ALBANEL,1965-02-03 00:00:00,QC,,,,7060080.1965.2.3,7060080,0,,,-25.6,1965,,,,,2,,3,,,,0
-72.45,48.88333333333333,,-30.6,-18.3,,0,,42.5,,0,,ALBANEL,1965-02-04 00:00:00,QC,,,,7060080.1965.2.4,7060080,0,,,-24.5,1965,,,,,2,,4,,,,0
-72.45,48.88333333333333,,-35,-17.8,,0,,44.4,,0,,ALBANEL,1965-02-05 00:00:00,QC,,,,7060080.1965.2.5,7060080,0,,,-26.4,1965,,,,,2,,5,,,,0
-72.45,48.88333333333333,,-26.7,-10.6,,0,,36.7,,0,,ALBANEL,1965-02-06 00:00:00,QC,,,,7060080.1965.2.6,7060080,0,,,-18.7,1965,,,,,2,,6,,,,0
-72.45,48.88333333333333,,-18.9,4.4,,6.4,,25.3,,6.4,,ALBANEL,1965-02-07 00:00:00,QC,,,,7060080.1965.2.7,7060080,0,,,-7.3,1965,,,,,2,,7,,,,0
-72.45,48.88333333333333,,-12.2,3.9,,,M,22.2,,,,ALBANEL,1965-02-08 00:00:00,QC,,,,7060080.1965.2.8,7060080,0,,,-4.2,1965,,,,,2,,8,,M,,0
-72.45,48.88333333333333,,-28.9,-16.7,,0,,40.8,,0,,ALBANEL,1965-02-09 00:00:00,QC,,,,7060080.1965.2.9,7060080,0,,,-22.8,1965,,,,,2,,9,,,,0
-72.45,48.88333333333333,,-23.3,-1.7,,0,,30.5,M,,,ALBANEL,1965-02-10 00:00:00,QC,,,,7060080.1965.2.10,7060080,0,,,-12.5,1965,,,,,2,,10,,M,,
-72.45,48.88333333333333,,-12.2,-6.1,,0,,27.2,,0,,ALBANEL,1965-02-11 00:00:00,QC,,,,7060080.1965.2.11,7060080,0,,,-9.2,1965,,,,,2,,11,,,,0
-72.45,48.88333333333333,,-20,-6.1,,0,,31.1,,1.3,,ALBANEL,1965-02-12 00:00:00,QC,,,,7060080.1965.2.12,7060080,0,,,-13.1,1965,,,,,2,,12,,,,1.3
-72.45,48.88333333333333,,-22.8,-16.1,,0,,37.5,,0,,ALBANEL,1965-02-13 00:00:00,QC,,,,7060080.1965.2.13,7060080,0,,,-19.5,1965,,,,,2,,13,,,,0
-72.45,48.88333333333333,,-31.1,-12.2,,0,,39.7,,0,,ALBANEL,1965-02-14 00:00:00,QC,,,,7060080.1965.2.14,7060080,0,,,-21.7,1965,,,,,2,,14,,,,0
-72.45,48.88333333333333,,-17.2,-1.7,,0,,27.5,,0,,ALBANEL,1965-02-15 00:00:00,QC,,,,7060080.1965.2.15,7060080,0,,,-9.5,1965,,,,,2,,15,,,,0
-72.45,48.88333333333333,,-17.8,-6.7,,0,,30.3,,0,,ALBANEL,1965-02-16 00:00:00,QC,,,,7060080.1965.2.16,7060080,0,,,-12.3,1965,,,,,2,,16,,,,0
-72.45,48.88333333333333,,-26.7,-9.4,,0,,36.1,C,0,,ALBANEL,1965-02-17 00:00:00,QC,,,,7060080.1965.2.17,7060080,0,,,-18.1,1965,,,,,2,,17,,C,,0
-72.45,48.88333333333333,,-16.1,-6.1,,0,,29.1,A,2.5,,ALBANEL,1965-02-18 00:00:00,QC,,,,7060080.1965.2.18,7060080,0,,,-11.1,1965,,,,,2,,18,,A,,2.5
-72.45,48.88333333333333,,-22.8,-17.8,,0,,38.3,,0,,ALBANEL,1965-02-19 00:00:00,QC,,,,7060080.1965.2.19,7060080,0,,,-20.3,1965,,,,,2,,19,,,,0
-72.45,48.88333333333333,,-28.9,-16.7,,0,,40.8,,0,,ALBANEL,1965-02-20 00:00:00,QC,,,,7060080.1965.2.20,7060080,0,,,-22.8,1965,,,,,2,,20,,,,0
-72.45,48.88333333333333,,-28.9,-13.3,,0,,39.1,T,0,,ALBANEL,1965-02-21 00:00:00,QC,,,,7060080.1965.2.21,7060080,0,,,-21.1,1965,,,,,2,,21,,T,,0
-72.45,48.88333333333333,,-18.9,-7.8,,0,,31.4,,1.3,,ALBANEL,1965-02-22 00:00:00,QC,,,,7060080.1965.2.22,7060080,0,,,-13.4,1965,,,,,2,,22,,,,1.3
-72.45,48.88333333333333,,-25,-18.9,,0,,40,,0,,ALBANEL,1965-02-23 00:00:00,QC,,,,7060080.1965.2.23,7060080,0,,,-22,1965,,,,,2,,23,,,,0
-72.45,48.88333333333333,,-28.9,-10.6,,0,,37.8,T,0,,ALBANEL,1965-02-24 00:00:00,QC,,,,7060080.1965.2.24,7060080,0,,,-19.8,1965,,,,,2,,24,,T,,0
-72.45,48.88333333333333,,-17.8,-0.6,,0,,27.2,,5.1,,ALBANEL,1965-02-25 00:00:00,QC,,,,7060080.1965.2.25,7060080,0,,,-9.2,1965,,,,,2,,25,,,,5.1
-72.45,48.88333333333333,,-10,0.6,,0,,22.7,,2.5,,ALBANEL,1965-02-26 00:00:00,QC,,,,7060080.1965.2.26,7060080,0,,,-4.7,1965,,,,,2,,26,,,,2.5
-72.45,48.88333333333333,,-19.4,-11.1,,0,,33.3,,0,,ALBANEL,1965-02-27 00:00:00,QC,,,,7060080.1965.2.27,7060080,0,,,-15.3,1965,,,,,2,,27,,,,0
-72.45,48.88333333333333,,-26.1,-2.8,,0,,32.5,,0,,ALBANEL,1965-02-28 00:00:00,QC,,,,7060080.1965.2.28,7060080,0,,,-14.5,1965,,,,,2,,28,,,,0
-72.45,48.88333333333333,,-7.8,4.4,,0,,19.7,,0,,ALBANEL,1965-03-01 00:00:00,QC,,,,7060080.1965.3.1,7060080,0,,,-1.7,1965,,,,,3,,1,,,,0
-72.45,48.88333333333333,,-4.4,4.4,,0,,18,,0,,ALBANEL,1965-03-02 00:00:00,QC,,,,7060080.1965.3.2,7060080,0,,,0,1965,,,,,3,,2,,,,0
-72.45,48.88333333333333,,0,8.9,,0,,13.5,,0,,ALBANEL,1965-03-03 00:00:00,QC,,,,7060080.1965.3.3,7060080,0,,,4.5,1965,,,,,3,,3,,,,0
-72.45,48.88333333333333,,-7.8,7.8,,0,,18,,0,,ALBANEL,1965-03-04 00:00:00,QC,,,,7060080.1965.3.4,7060080,0,,,0,1965,,,,,3,,4,,,,0
-72.45,48.88333333333333,,1.1,7.2,,0,,13.8,,0,,ALBANEL,1965-03-05 00:00:00,QC,,,,7060080.1965.3.5,7060080,0,,,4.2,1965,,,,,3,,5,,,,0
-72.45,48.88333333333333,,-0.6,6.1,,0,,15.2,,0,,ALBANEL,1965-03-06 00:00:00,QC,,,,7060080.1965.3.6,7060080,0,,,2.8,1965,,,,,3,,6,,,,0
-72.45,48.88333333333333,,-4.4,1.7,,0,,19.4,,0,,ALBANEL,1965-03-07 00:00:00,QC,,,,7060080.1965.3.7,7060080,0,,,-1.4,1965,,,,,3,,7,,,,0
-72.45,48.88333333333333,,-12.8,-0.6,,0,,24.7,,0,,ALBANEL,1965-03-08 00:00:00,QC,,,,7060080.1965.3.8,7060080,0,,,-6.7,1965,,,,,3,,8,,,,0
-72.45,48.88333333333333,,-13.3,3.3,,0,,23,,0,,ALBANEL,1965-03-09 00:00:00,QC,,,,7060080.1965.3.9,7060080,0,,,-5,1965,,,,,3,,9,,,,0
-72.45,48.88333333333333,,-7.8,0,,0,,21.9,,0,,ALBANEL,1965-03-10 00:00:00,QC,,,,7060080.1965.3.10,7060080,0,,,-3.9,1965,,,,,3,,10,,,,0
-72.45,48.88333333333333,,-14.4,-2.8,,0,,26.6,,0,,ALBANEL,1965-03-11 00:00:00,QC,,,,7060080.1965.3.11,7060080,0,,,-8.6,1965,,,,,3,,11,,,,0
-72.45,48.88333333333333,,-17.8,-3.3,,0,,28.6,,0,,ALBANEL,1965-03-12 00:00:00,QC,,,,7060080.1965.3.12,7060080,0,,,-10.6,1965,,,,,3,,12,,,,0
-72.45,48.88333333333333,,-16.7,-7.8,,0,,30.3,,0,,ALBANEL,1965-03-13 00:00:00,QC,,,,7060080.1965.3.13,7060080,0,,,-12.3,1965,,,,,3,,13,,,,0
-72.45,48.88333333333333,,-22.2,-7.2,,0,,32.7,,0,,ALBANEL,1965-03-14 00:00:00,QC,,,,7060080.1965.3.14,7060080,0,,,-14.7,1965,,,,,3,,14,,,,0
-72.45,48.88333333333333,,-23.9,-5.6,,0,,32.8,,0,,ALBANEL,1965-03-15 00:00:00,QC,,,,7060080.1965.3.15,7060080,0,,,-14.8,1965,,,,,3,,15,,,,0
-72.45,48.88333333333333,,-18.9,-2.8,,0,,28.9,,0,,ALBANEL,1965-03-16 00:00:00,QC,,,,7060080.1965.3.16,7060080,0,,,-10.9,1965,,,,,3,,16,,,,0
-72.45,48.88333333333333,,-12.8,0,,0,,24.4,,0,,ALBANEL,1965-03-17 00:00:00,QC,,,,7060080.1965.3.17,7060080,0,,,-6.4,1965,,,,,3,,17,,,,0
-72.45,48.88333333333333,,-11.1,0.6,,0,,23.3,,0.5,,ALBANEL,1965-03-18 00:00:00,QC,,,,7060080.1965.3.18,7060080,0,,,-5.3,1965,,,,,3,,18,,,,0.5
-72.45,48.88333333333333,,-5.6,0.6,,0,,20.5,,0.8,,ALBANEL,1965-03-19 00:00:00,QC,,,,7060080.1965.3.19,7060080,0,,,-2.5,1965,,,,,3,,19,,,,0.8
-72.45,48.88333333333333,,-17.8,-9.4,,0,,31.6,,0,,ALBANEL,1965-03-20 00:00:00,QC,,,,7060080.1965.3.20,7060080,0,,,-13.6,1965,,,,,3,,20,,,,0
-72.45,48.88333333333333,,-20,-10,,0,,33,,0,,ALBANEL,1965-03-21 00:00:00,QC,,,,7060080.1965.3.21,7060080,0,,,-15,1965,,,,,3,,21,,,,0
-72.45,48.88333333333333,,-21.7,-6.1,,0,,31.9,,0,,ALBANEL,1965-03-22 00:00:00,QC,,,,7060080.1965.3.22,7060080,0,,,-13.9,1965,,,,,3,,22,,,,0
-72.45,48.88333333333333,,-18.9,-5.6,,0,,30.3,,0,,ALBANEL,1965-03-23 00:00:00,QC,,,,7060080.1965.3.23,7060080,0,,,-12.3,1965,,,,,3,,23,,,,0
-72.45,48.88333333333333,,-19.4,-4.4,,0,,29.9,,0,,ALBANEL,1965-03-24 00:00:00,QC,,,,7060080.1965.3.24,7060080,0,,,-11.9,1965,,,,,3,,24,,,,0
-72.45,48.88333333333333,,-12.2,0,,0,,24.1,,0.5,,ALBANEL,1965-03-25 00:00:00,QC,,,,7060080.1965.3.25,7060080,0,,,-6.1,1965,,,,,3,,25,,,,0.5
-72.45,48.88333333333333,,-7.2,-1.1,,0,,22.2,,3.3,,ALBANEL,1965-03-26 00:00:00,QC,,,,7060080.1965.3.26,7060080,0,,,-4.2,1965,,,,,3,,26,,,,3.3
-72.45,48.88333333333333,,-11.1,-5,,0,,26.1,,0,,ALBANEL,1965-03-27 00:00:00,QC,,,,7060080.1965.3.27,7060080,0,,,-8.1,1965,,,,,3,,27,,,,0
-72.45,48.88333333333333,,-18.3,-5.6,,0,,30,,0,,ALBANEL,1965-03-28 00:00:00,QC,,,,7060080.1965.3.28,7060080,0,,,-12,1965,,,,,3,,28,,,,0
-72.45,48.88333333333333,,-19.4,-2.2,,0,,28.8,,0,,ALBANEL,1965-03-29 00:00:00,QC,,,,7060080.1965.3.29,7060080,0,,,-10.8,1965,,,,,3,,29,,,,0
-72.45,48.88333333333333,,-12.2,-3.9,,0,,26.1,,0,,ALBANEL,1965-03-30 00:00:00,QC,,,,7060080.1965.3.30,7060080,0,,,-8.1,1965,,,,,3,,30,,,,0
-72.45,48.88333333333333,,-16.7,-3.9,,0,,28.3,,0,,ALBANEL,1965-03-31 00:00:00,QC,,,,7060080.1965.3.31,7060080,0,,,-10.3,1965,,,,,3,,31,,,,0
-72.45,48.88333333333333,,-15,0,,0,,25.5,,0,,ALBANEL,1965-04-01 00:00:00,QC,,,,7060080.1965.4.1,7060080,0,,,-7.5,1965,,,,,4,,1,,,,0
-72.45,48.88333333333333,,-12.8,1.1,,0,,23.9,,0,,ALBANEL,1965-04-02 00:00:00,QC,,,,7060080.1965.4.2,7060080,0,,,-5.9,1965,,,,,4,,2,,,,0
-72.45,48.88333333333333,,-7.8,3.3,,0,,20.3,,0,,ALBANEL,1965-04-03 00:00:00,QC,,,,7060080.1965.4.3,7060080,0,,,-2.3,1965,,,,,4,,3,,,,0
-72.45,48.88333333333333,,-9.4,6.1,,0,,19.7,,0,,ALBANEL,1965-04-04 00:00:00,QC,,,,7060080.1965.4.4,7060080,0,,,-1.7,1965,,,,,4,,4,,,,0
-72.45,48.88333333333333,,-5,7.2,,0,,16.9,,0,,ALBANEL,1965-04-05 00:00:00,QC,,,,7060080.1965.4.5,7060080,0,,,1.1,1965,,,,,4,,5,,,,0
-72.45,48.88333333333333,,-6.7,7.8,,0,,17.4,,0,,ALBANEL,1965-04-06 00:00:00,QC,,,,7060080.1965.4.6,7060080,0,,,0.6,1965,,,,,4,,6,,,,0
-72.45,48.88333333333333,,-6.1,10,,2.5,,16,,2.5,,ALBANEL,1965-04-07 00:00:00,QC,,,,7060080.1965.4.7,7060080,0,,,2,1965,,,,,4,,7,,,,0
-72.45,48.88333333333333,,1.1,5,,1.3,,14.9,,1.3,,ALBANEL,1965-04-08 00:00:00,QC,,,,7060080.1965.4.8,7060080,0,,,3.1,1965,,,,,4,,8,,,,0
-72.45,48.88333333333333,,0.6,6.7,,0,,14.3,,0,,ALBANEL,1965-04-09 00:00:00,QC,,,,7060080.1965.4.9,7060080,0,,,3.7,1965,,,,,4,,9,,,,0
-72.45,48.88333333333333,,-2.8,8.9,,0,,14.9,,0,,ALBANEL,1965-04-10 00:00:00,QC,,,,7060080.1965.4.10,7060080,0,,,3.1,1965,,,,,4,,10,,,,0
-72.45,48.88333333333333,,-3.3,8.9,,0,,15.2,,0,,ALBANEL,1965-04-11 00:00:00,QC,,,,7060080.1965.4.11,7060080,0,,,2.8,1965,,,,,4,,11,,,,0
-72.45,48.88333333333333,,-0.6,6.7,,4.3,,14.9,,5.6,,ALBANEL,1965-04-12 00:00:00,QC,,,,7060080.1965.4.12,7060080,0,,,3.1,1965,,,,,4,,12,,,,1.3
-72.45,48.88333333333333,,-1.1,10,,0,,13.5,,0,,ALBANEL,1965-04-13 00:00:00,QC,,,,7060080.1965.4.13,7060080,0,,,4.5,1965,,,,,4,,13,,,,0
-72.45,48.88333333333333,,-2.8,10.6,,0,,14.1,,0,,ALBANEL,1965-04-14 00:00:00,QC,,,,7060080.1965.4.14,7060080,0,,,3.9,1965,,,,,4,,14,,,,0
-72.45,48.88333333333333,,-0.6,12.8,,5.3,,11.9,,5.3,,ALBANEL,1965-04-15 00:00:00,QC,,,,7060080.1965.4.15,7060080,0,,,6.1,1965,,,,,4,,15,,,,0
-72.45,48.88333333333333,,2.2,4.4,,6.9,,14.7,,6.9,,ALBANEL,1965-04-16 00:00:00,QC,,,,7060080.1965.4.16,7060080,0,,,3.3,1965,,,,,4,,16,,,,0
-72.45,48.88333333333333,,-3.9,3.9,,0,,18,,0,,ALBANEL,1965-04-17 00:00:00,QC,,,,7060080.1965.4.17,7060080,0,,,0,1965,,,,,4,,17,,,,0
-72.45,48.88333333333333,,-5.6,7.2,,0,,17.2,,0,,ALBANEL,1965-04-18 00:00:00,QC,,,,7060080.1965.4.18,7060080,0,,,0.8,1965,,,,,4,,18,,,,0
-72.45,48.88333333333333,,-1.1,10,,0,,13.5,,0,,ALBANEL,1965-04-19 00:00:00,QC,,,,7060080.1965.4.19,7060080,0,,,4.5,1965,,,,,4,,19,,,,0
-72.45,48.88333333333333,,0,6.7,,0,,14.6,,0,,ALBANEL,1965-04-20 00:00:00,QC,,,,7060080.1965.4.20,7060080,0,,,3.4,1965,,,,,4,,20,,,,0
-72.45,48.88333333333333,,-6.7,11.1,,0,,15.8,,0,,ALBANEL,1965-04-21 00:00:00,QC,,,,7060080.1965.4.21,7060080,0,,,2.2,1965,,,,,4,,21,,,,0
-72.45,48.88333333333333,,-1.7,5,,0,,16.3,,0,,ALBANEL,1965-04-22 00:00:00,QC,,,,7060080.1965.4.22,7060080,0,,,1.7,1965,,,,,4,,22,,,,0
-72.45,48.88333333333333,,-8.9,1.7,,0,,21.6,,0,,ALBANEL,1965-04-23 00:00:00,QC,,,,7060080.1965.4.23,7060080,0,,,-3.6,1965,,,,,4,,23,,,,0
-72.45,48.88333333333333,,-9.4,3.9,,0,,20.8,,0,,ALBANEL,1965-04-24 00:00:00,QC,,,,7060080.1965.4.24,7060080,0,,,-2.8,1965,,,,,4,,24,,,,0
-72.45,48.88333333333333,,-6.7,10.6,,0,,16,,0,,ALBANEL,1965-04-25 00:00:00,QC,,,,7060080.1965.4.25,7060080,0,,,2,1965,,,,,4,,25,,,,0
-72.45,48.88333333333333,,-3.3,14.4,,0,,12.4,,0,,ALBANEL,1965-04-26 00:00:00,QC,,,,7060080.1965.4.26,7060080,0,,,5.6,1965,,,,,4,,26,,,,0
-72.45,48.88333333333333,,-1.7,12.8,,0,,12.4,,0,,ALBANEL,1965-04-27 00:00:00,QC,,,,7060080.1965.4.27,7060080,0,,,5.6,1965,,,,,4,,27,,,,0
-72.45,48.88333333333333,,-0.6,10.6,,0,,13,,0,,ALBANEL,1965-04-28 00:00:00,QC,,,,7060080.1965.4.28,7060080,0,,,5,1965,,,,,4,,28,,,,0
-72.45,48.88333333333333,,1.1,18.3,,0,,8.3,,0,,ALBANEL,1965-04-29 00:00:00,QC,,,,7060080.1965.4.29,7060080,0,,,9.7,1965,,,,,4,,29,,,,0
-72.45,48.88333333333333,,4.4,12.8,,0,,9.4,,0,,ALBANEL,1965-04-30 00:00:00,QC,,,,7060080.1965.4.30,7060080,0,,,8.6,1965,,,,,4,,30,,,,0
-72.45,48.88333333333333,,-2.2,7.8,,0,,15.2,,0,,ALBANEL,1965-05-01 00:00:00,QC,,,,7060080.1965.5.1,7060080,0,,,2.8,1965,,,,,5,,1,,,,0
-72.45,48.88333333333333,,-7.2,10.6,,0,,16.3,,0,,ALBANEL,1965-05-02 00:00:00,QC,,,,7060080.1965.5.2,7060080,0,,,1.7,1965,,,,,5,,2,,,,0
-72.45,48.88333333333333,,-3.9,14.4,,0.3,,12.7,,0.3,,ALBANEL,1965-05-03 00:00:00,QC,,,,7060080.1965.5.3,7060080,0,,,5.3,1965,,,,,5,,3,,,,0
-72.45,48.88333333333333,,-1.1,9.4,,0,,13.8,,0,,ALBANEL,1965-05-04 00:00:00,QC,,,,7060080.1965.5.4,7060080,0,,,4.2,1965,,,,,5,,4,,,,0
-72.45,48.88333333333333,,-4.4,15.6,,0,,12.4,,0,,ALBANEL,1965-05-05 00:00:00,QC,,,,7060080.1965.5.5,7060080,0,,,5.6,1965,,,,,5,,5,,,,0
-72.45,48.88333333333333,,-3.9,16.1,,0,,11.9,,0,,ALBANEL,1965-05-06 00:00:00,QC,,,,7060080.1965.5.6,7060080,0,,,6.1,1965,,,,,5,,6,,,,0
-72.45,48.88333333333333,,-0.6,20.6,,1.8,,8,,1.8,,ALBANEL,1965-05-07 00:00:00,QC,,,,7060080.1965.5.7,7060080,0,,,10,1965,,,,,5,,7,,,,0
-72.45,48.88333333333333,,8.3,16.1,,11.4,,5.8,,11.4,,ALBANEL,1965-05-08 00:00:00,QC,,,,7060080.1965.5.8,7060080,0,,,12.2,1965,,,,,5,,8,,,,0
-72.45,48.88333333333333,,9.4,19.4,,0,,3.6,,0,,ALBANEL,1965-05-09 00:00:00,QC,,,,7060080.1965.5.9,7060080,0,,,14.4,1965,,,,,5,,9,,,,0
-72.45,48.88333333333333,,0,15.6,,9.1,,10.2,,9.1,,ALBANEL,1965-05-10 00:00:00,QC,,,,7060080.1965.5.10,7060080,0,,,7.8,1965,,,,,5,,10,,,,0
-72.45,48.88333333333333,,5,15,,1,,8,,1,,ALBANEL,1965-05-11 00:00:00,QC,,,,7060080.1965.5.11,7060080,0,,,10,1965,,,,,5,,11,,,,0
-72.45,48.88333333333333,,3.3,15,,0.5,,8.8,,0.5,,ALBANEL,1965-05-12 00:00:00,QC,,,,7060080.1965.5.12,7060080,0,,,9.2,1965,,,,,5,,12,,,,0
-72.45,48.88333333333333,,-1.7,12.2,,0,,12.7,,0,,ALBANEL,1965-05-13 00:00:00,QC,,,,7060080.1965.5.13,7060080,0,,,5.3,1965,,,,,5,,13,,,,0
-72.45,48.88333333333333,,-2.8,15.6,,0,,11.6,,0,,ALBANEL,1965-05-14 00:00:00,QC,,,,7060080.1965.5.14,7060080,0,,,6.4,1965,,,,,5,,14,,,,0
-72.45,48.88333333333333,,5,11.7,,4.8,,9.6,,4.8,,ALBANEL,1965-05-15 00:00:00,QC,,,,7060080.1965.5.15,7060080,0,,,8.4,1965,,,,,5,,15,,,,0
-72.45,48.88333333333333,,6.7,11.7,,20.6,,8.8,,20.6,,ALBANEL,1965-05-16 00:00:00,QC,,,,7060080.1965.5.16,7060080,0,,,9.2,1965,,,,,5,,16,,,,0
-72.45,48.88333333333333,,8.3,11.1,,15.5,,8.3,,15.5,,ALBANEL,1965-05-17 00:00:00,QC,,,,7060080.1965.5.17,7060080,0,,,9.7,1965,,,,,5,,17,,,,0
-72.45,48.88333333333333,,5.6,10,,0,,10.2,,0,,ALBANEL,1965-05-18 00:00:00,QC,,,,7060080.1965.5.18,7060080,0,,,7.8,1965,,,,,5,,18,,,,0
-72.45,48.88333333333333,,6.7,10,,6.4,,9.6,,6.4,,ALBANEL,1965-05-19 00:00:00,QC,,,,7060080.1965.5.19,7060080,0,,,8.4,1965,,,,,5,,19,,,,0
-72.45,48.88333333333333,,5,14.4,,0,,8.3,,0,,ALBANEL,1965-05-20 00:00:00,QC,,,,7060080.1965.5.20,7060080,0,,,9.7,1965,,,,,5,,20,,,,0
-72.45,48.88333333333333,,-1.1,20,,0,,8.5,,0,,ALBANEL,1965-05-21 00:00:00,QC,,,,7060080.1965.5.21,7060080,0,,,9.5,1965,,,,,5,,21,,,,0
-72.45,48.88333333333333,,8.9,15.6,,0,T,5.7,,0,,ALBANEL,1965-05-22 00:00:00,QC,,,,7060080.1965.5.22,7060080,0,,,12.3,1965,,,,,5,,22,,T,,0
-72.45,48.88333333333333,,-2.2,15.6,,0,,11.3,,0,,ALBANEL,1965-05-23 00:00:00,QC,,,,7060080.1965.5.23,7060080,0,,,6.7,1965,,,,,5,,23,,,,0
-72.45,48.88333333333333,,3.3,22.2,,0,,5.2,,0,,ALBANEL,1965-05-24 00:00:00,QC,,,,7060080.1965.5.24,7060080,0,,,12.8,1965,,,,,5,,24,,,,0
-72.45,48.88333333333333,,7.8,16.1,,4.3,,6,,4.3,,ALBANEL,1965-05-25 00:00:00,QC,,,,7060080.1965.5.25,7060080,0,,,12,1965,,,,,5,,25,,,,0
-72.45,48.88333333333333,,5.6,15,,15,,7.7,,15,,ALBANEL,1965-05-26 00:00:00,QC,,,,7060080.1965.5.26,7060080,0,,,10.3,1965,,,,,5,,26,,,,0
-72.45,48.88333333333333,,2.2,15.6,,0.8,,9.1,,0.8,,ALBANEL,1965-05-27 00:00:00,QC,,,,7060080.1965.5.27,7060080,0,,,8.9,1965,,,,,5,,27,,,,0
-72.45,48.88333333333333,,5.6,15.6,,3.8,,7.4,,3.8,,ALBANEL,1965-05-28 00:00:00,QC,,,,7060080.1965.5.28,7060080,0,,,10.6,1965,,,,,5,,28,,,,0
-72.45,48.88333333333333,,5.6,12.8,,0.5,,8.8,,0.5,,ALBANEL,1965-05-29 00:00:00,QC,,,,7060080.1965.5.29,7060080,0,,,9.2,1965,,,,,5,,29,,,,0
-72.45,48.88333333333333,,1.1,17.8,,0,,8.5,,0,,ALBANEL,1965-05-30 00:00:00,QC,,,,7060080.1965.5.30,7060080,0,,,9.5,1965,,,,,5,,30,,,,0
-72.45,48.88333333333333,,6.7,17.2,,0.5,,6,,0.5,,ALBANEL,1965-05-31 00:00:00,QC,,,,7060080.1965.5.31,7060080,0,,,12,1965,,,,,5,,31,,,,0
-72.45,48.88333333333333,,2.8,15.6,,0,,8.8,,0,,ALBANEL,1965-06-01 00:00:00,QC,,,,7060080.1965.6.1,7060080,0,,,9.2,1965,,,,,6,,1,,,,0
-72.45,48.88333333333333,,3.3,12.2,,5.3,,10.2,,5.3,,ALBANEL,1965-06-02 00:00:00,QC,,,,7060080.1965.6.2,7060080,0,,,7.8,1965,,,,,6,,2,,,,0
-72.45,48.88333333333333,,5.6,20.6,,0,,4.9,,0,,ALBANEL,1965-06-03 00:00:00,QC,,,,7060080.1965.6.3,7060080,0,,,13.1,1965,,,,,6,,3,,,,0
-72.45,48.88333333333333,,7.2,26.1,,0,,1.3,,0,,ALBANEL,1965-06-04 00:00:00,QC,,,,7060080.1965.6.4,7060080,0,,,16.7,1965,,,,,6,,4,,,,0
